_DeltaTime,_ExactTime,_Date,_raw_cmd,_raw_id,_raw_name,_raw_full_time,_raw_full_highlight,_raw_full_color,_raw_full_background,_raw_full_tail_icon_fan,_raw_full_head_icon_fan,_raw_full_tail_icon_fa,_raw_full_head_icon_fa,_raw_full_tail_icon,_raw_full_head_icon,_raw_half_time,_raw_half_highlight,_raw_half_color,_raw_half_background,_raw_half_tail_icon,_raw_half_head_icon,_raw_side_border,_raw_side_highlight,_raw_side_color,_raw_side_background,_raw_side_head_icon,_raw_roomid,_raw_real_roomid,_raw_msg_common,_raw_msg_self,_raw_link_url,_raw_msg_type,_raw_shield_uid,_raw_business_id,_raw_scatter_max,_raw_scatter_min,_raw_marquee_id,_raw_notice_type,_content,_roomid,_type,_msg_type,
6790.38,21:27:53,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24043062,24043062,<%蛋蛋儿乖%>在<%西桥桥桥桥桥桥%>的房间开通了总督,<%蛋蛋儿乖%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/24043062?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F972726%2Flive_12174029_68375966.flv%3Fexpires%3D1640874473%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100031845dc53c6946f0b7441f33a5b20a6c%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D66ee51c07106cfffc56e28dc93d61aab%26sk%3Dc427ba212788ee40904c256a55fcb955%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D6&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%蛋蛋儿乖%>在<%西桥桥桥桥桥桥%>的房间开通了总督,24043062,3,broadcast,
6889.35,21:29:32,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,23578004,23578004,<%婲園靜馬%>投喂<%织月黛黛%>1个超级战舰，欧皇登场，快来围观吧！,<%婲園靜馬%>投喂<%织月黛黛%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/23578004?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F693148%2Flive_28278764_77285043_1500.flv%3Fexpires%3D1640874572%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000c11011fb144a43ea94ad05aedab86ca2%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D5bb961830cb545be44a06279f4260104%26sk%3D2935686d6cb9146c7a6a6a0b4e120e250342be3df4dc8310261aab0ce9e21e44%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D2&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%婲園靜馬%>投喂<%织月黛黛%>1个超级战舰，欧皇登场，快来围观吧！,23578004,2,broadcast,
6903.6,21:29:46,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24043062,24043062,<%蛋蛋儿乖%>在<%西桥桥桥桥桥桥%>的房间开通了总督,<%蛋蛋儿乖%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/24043062?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F859872%2Flive_12174029_68375966.flv%3Fexpires%3D1640874586%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000f079e398adfb49a49d13780d7c0d1dcf%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3De1d05b34a83cc7d4c6ff01978d991042%26sk%3Dd426f91bd58722802fb11d84e75f356a%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D6&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%蛋蛋儿乖%>在<%西桥桥桥桥桥桥%>的房间开通了总督,24043062,3,broadcast,
6908.42,21:29:51,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,3127710,3127710,<%一只鸡腿子yy%>在<%出逃小盘子%>的房间开通了总督,<%一只鸡腿子yy%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/3127710?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F337948%2Flive_14586627_4159191.flv%3Fexpires%3D1640874591%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000b00666fb891b4c1ab4bde6cabe24718d%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D4d281eb1ac8868930f616223517362f6%26sk%3Deb0debd7a6dfca3bbb1ed3d745fd0108%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%一只鸡腿子yy%>在<%出逃小盘子%>的房间开通了总督,3127710,3,broadcast,
7003.01,21:31:25,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,23199319,23199319,<%高衫晋作%>投喂<%软水水%>1个超级战舰，欧皇登场，快来围观吧！,<%高衫晋作%>投喂<%软水水%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/23199319?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F498284%2Flive_251159663_28564939_1500.flv%3Fexpires%3D1640874685%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000fea7f67d83a6413ebdfc878e21ed3253%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D0b122a219dd876626e47bfcf33b20e81%26sk%3D2935686d6cb9146c7a6a6a0b4e120e250342be3df4dc8310261aab0ce9e21e44%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrtts%26slot%3D0&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%高衫晋作%>投喂<%软水水%>1个超级战舰，欧皇登场，快来围观吧！,23199319,2,broadcast,
7101.97,21:33:04,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,3127710,3127710,<%一只鸡腿子yy%>在<%出逃小盘子%>的房间开通了总督,<%一只鸡腿子yy%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/3127710?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F843092%2Flive_14586627_4159191.flv%3Fexpires%3D1640874784%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000e9497a6cad604856b0fe7e9e3583b545%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D53958390d20e4974c39b39c8ed9d4fe2%26sk%3D390a7738ee76d9568c13e56b3d2d3197%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%一只鸡腿子yy%>在<%出逃小盘子%>的房间开通了总督,3127710,3,broadcast,
7320.23,21:36:43,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,82178,82178,<%烧金芋圆浇点水め%>投喂<%猫不吃芒果め%>1个超级战舰，欧皇登场，快来围观吧！,<%烧金芋圆浇点水め%>投喂<%猫不吃芒果め%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/82178?accept_quality=%5B10000%2C400%2C250%2C150%2C80%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F496760%2Flive_14198063_6457725_1500.flv%3Fexpires%3D1640875002%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000828d1ecf15b041c6885e20a75ad9e01c%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D51a21d97ca0d5d9495f92ed85222c52d%26sk%3D2935686d6cb9146c7a6a6a0b4e120e2594e074fa0760377f1a7a2b2fa0ee6443%26p2p_type%3D0%26src%3D5%26sl%3D3%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D5&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A400%2C%22desc%22%3A%22%E8%93%9D%E5%85%89%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%2C%7B%22qn%22%3A80%2C%22desc%22%3A%22%E6%B5%81%E7%95%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%烧金芋圆浇点水め%>投喂<%猫不吃芒果め%>1个超级战舰，欧皇登场，快来围观吧！,82178,2,broadcast,
7824.41,21:45:07,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,3127710,3127710,<%一只鸡腿子yy%>在<%出逃小盘子%>的房间开通了总督,<%一只鸡腿子yy%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/3127710?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F368642%2Flive_14586627_4159191.flv%3Fexpires%3D1640875507%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100000347b83c6c94327a94f989169090537%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D9454289606c1ecc026e6578e4ec518ee%26sk%3Daadb77f0440fdb63a537b1c6ddff8b50%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%一只鸡腿子yy%>在<%出逃小盘子%>的房间开通了总督,3127710,3,broadcast,
7862.15,21:45:44,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,5285,5285,<%蜜雪氷城官方站%>在<%排骨教主%>的房间开通了总督,<%蜜雪氷城官方站%> 开通了主播的 <%总督%>,https://live.bilibili.com/5285?accept_quality=%5B10000%2C150%5D&broadcast_type=1&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha08.bilivideo.com%2Flive-bvc%2F733974%2Flive_486183_2524044_1500.flv%3Fexpires%3D1640875544%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000cc48c351e88142b0bc25e0c52d109781%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha08%26sign%3Dacd03cc3e41821b7fcae15125198e062%26sk%3D1593498ff295bb76a79ee7e66b973eac%26p2p_type%3D0%26src%3D129%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D0&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%蜜雪氷城官方站%>在<%排骨教主%>的房间开通了总督,5285,3,broadcast,
8132.11,21:50:14,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,3127710,3127710,<%bili_521394772%>在<%出逃小盘子%>的房间开通了总督,<%bili_521394772%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/3127710?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F572953%2Flive_14586627_4159191.flv%3Fexpires%3D1640875814%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10002211d837f0814764834bae5829dfcf30%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Deec32a97e7a3c4db8599a21778bdf4ef%26sk%3D390a7738ee76d9568c13e56b3d2d3197%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%bili_521394772%>在<%出逃小盘子%>的房间开通了总督,3127710,3,broadcast,
8215.68,21:51:38,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,3127710,3127710,<%bili_521394772%>在<%出逃小盘子%>的房间开通了总督,<%bili_521394772%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/3127710?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F637404%2Flive_14586627_4159191.flv%3Fexpires%3D1640875898%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10007f747587d29d41d6bd14156958a0955e%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Dfa24d6eb31b8f4ab700d82e0ec70f307%26sk%3Daadb77f0440fdb63a537b1c6ddff8b50%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%bili_521394772%>在<%出逃小盘子%>的房间开通了总督,3127710,3,broadcast,
8263.88,21:52:26,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,3127710,3127710,<%bili_521394772%>在<%出逃小盘子%>的房间开通了总督,<%bili_521394772%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/3127710?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F789506%2Flive_14586627_4159191.flv%3Fexpires%3D1640875946%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000922cc5ffcb134801839ddd781efd92d8%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Db3ad6facfa12aa2f7ee1754865a836b1%26sk%3D390a7738ee76d9568c13e56b3d2d3197%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%bili_521394772%>在<%出逃小盘子%>的房间开通了总督,3127710,3,broadcast,
